om,yr,mo,dy,date,time,tz,st,stf,stn,mag,inj,fat,loss,closs,slat,slon,elat,elon,len,wid,ns,sn,sg,f1,f2,f3,f4,fc
572,1991,05,16,1991-05-16,15:24:00,3,CO,8,12,0,0,0,0.0,0.0,39.13,-102.27,0.0,0.0,0.2,10,1,1,1,63,0,0,0,0
600,1991,05,16,1991-05-16,18:45:00,3,CO,8,13,0,0,0,0.0,0.0,40.33,-102.1,0.0,0.0,0.2,10,1,1,1,125,0,0,0,0
609,1991,05,16,1991-05-16,20:30:00,3,CO,8,15,0,0,0,0.0,0.0,39.37,-104.87,0.0,0.0,0.2,10,1,1,1,35,0,0,0,0
608,1991,05,16,1991-05-16,21:30:00,3,CO,8,14,0,0,0,0.0,0.0,39.37,-104.87,0.0,0.0,0.2,10,1,1,1,35,0,0,0,0
637,1991,05,22,1991-05-22,18:22:00,3,CO,8,16,0,0,0,0.0,0.0,39.35,-104.88,0.0,0.0,0.2,10,1,1,1,35,0,0,0,0
638,1991,05,22,1991-05-22,18:54:00,3,CO,8,17,0,0,0,0.0,0.0,39.17,-103.98,0.0,0.0,0.2,10,1,1,1,39,0,0,0,0
639,1991,05,22,1991-05-22,18:55:00,3,CO,8,18,0,0,0,0.0,0.0,38.93,-104.52,0.0,0.0,0.2,10,1,1,1,41,0,0,0,0
640,1991,05,22,1991-05-22,19:20:00,3,CO,8,19,0,0,0,0.0,0.0,38.98,-104.55,0.0,0.0,0.2,10,1,1,1,41,0,0,0,0
641,1991,05,22,1991-05-22,19:21:00,3,CO,8,20,0,0,0,0.0,0.0,39.17,-103.88,0.0,0.0,0.2,10,1,1,1,39,0,0,0,0
642,1991,05,22,1991-05-22,19:24:00,3,CO,8,21,0,0,0,0.0,0.0,39.03,-104.3,0.0,0.0,0.2,10,1,1,1,41,0,0,0,0
643,1991,05,22,1991-05-22,19:30:00,3,CO,8,22,0,0,0,0.0,0.0,39.15,-104.03,0.0,0.0,0.2,10,1,1,1,39,0,0,0,0
644,1991,05,22,1991-05-22,19:36:00,3,CO,8,23,0,0,0,0.0,0.0,39.07,-104.15,39.1,-104.12,3.0,50,1,1,1,41,0,0,0,0
645,1991,05,22,1991-05-22,19:50:00,3,CO,8,24,0,0,0,0.0,0.0,39.0,-104.38,0.0,0.0,0.2,10,1,1,1,41,0,0,0,0
647,1991,05,23,1991-05-23,15:41:00,3,CO,8,25,0,0,0,0.0,0.0,39.15,-103.55,0.0,0.0,0.2,10,1,1,1,73,0,0,0,0
650,1991,05,24,1991-05-24,11:20:00,3,CO,8,26,0,0,0,0.0,0.0,39.73,-104.43,0.0,0.0,0.2,10,1,1,1,5,0,0,0,0
651,1991,05,24,1991-05-24,15:17:00,3,CO,8,27,0,0,0,0.0,0.0,39.83,-104.07,0.0,0.0,0.2,10,1,1,1,1,0,0,0,0
652,1991,05,24,1991-05-24,15:19:00,3,CO,8,28,0,0,0,0.0,0.0,39.68,-104.12,0.0,0.0,0.2,10,1,1,1,5,0,0,0,0
661,1991,05,26,1991-05-26,18:02:00,3,CO,8,29,0,0,0,4.0,0.0,39.3,-102.27,0.0,0.0,0.1,10,1,1,1,63,0,0,0,0
663,1991,05,26,1991-05-26,18:10:00,3,CO,8,30,0,0,0,0.0,0.0,39.3,-102.17,0.0,0.0,0.1,10,1,1,1,63,0,0,0,0
669,1991,05,27,1991-05-27,19:10:00,3,CO,8,31,0,0,0,0.0,0.0,40.35,-104.07,0.0,0.0,0.2,10,1,1,1,87,0,0,0,0
675,1991,05,28,1991-05-28,16:45:00,3,CO,8,32,0,0,0,0.0,0.0,39.3,-102.17,0.0,0.0,0.2,10,1,1,1,63,0,0,0,0
695,1991,05,29,1991-05-29,18:40:00,3,CO,8,33,0,0,0,0.0,0.0,39.83,-103.62,0.0,0.0,0.2,10,1,1,1,121,0,0,0,0
697,1991,05,29,1991-05-29,18:56:00,3,CO,8,34,1,0,0,0.0,0.0,40.08,-103.2,40.17,-103.03,14.0,50,1,1,1,121,0,0,0,0
699,1991,05,29,1991-05-29,19:40:00,3,CO,8,35,0,0,0,4.0,0.0,40.02,-103.07,40.0,-102.95,7.0,27,1,1,1,121,0,0,0,0
700,1991,05,29,1991-05-29,20:46:00,3,CO,8,36,0,0,0,0.0,0.0,40.58,-102.42,0.0,0.0,0.2,10,1,1,1,95,0,0,0,0
704,1991,05,29,1991-05-29,20:51:00,3,CO,8,37,0,0,0,0.0,0.0,40.12,-102.48,0.0,0.0,0.2,10,1,1,1,125,0,0,0,0
736,1991,05,31,1991-05-31,21:48:00,3,CO,8,38,0,0,0,0.0,0.0,40.22,-103.57,0.0,0.0,0.2,10,1,1,1,87,0,0,0,0
411,1991,05,02,1991-05-02,15:30:00,3,CO,8,1,0,0,0,0.0,0.0,39.13,-103.87,0.0,0.0,0.2,10,1,1,1,39,0,0,0,0
412,1991,05,02,1991-05-02,15:45:00,3,CO,8,2,1,0,0,0.0,0.0,39.2,-103.78,0.0,0.0,1.0,27,1,1,1,39,0,0,0,0
414,1991,05,02,1991-05-02,16:15:00,3,CO,8,3,0,0,0,0.0,0.0,39.25,-103.73,0.0,0.0,0.2,10,1,1,1,73,0,0,0,0
415,1991,05,02,1991-05-02,16:30:00,3,CO,8,4,1,0,0,5.0,0.0,39.28,-103.5,0.0,0.0,0.2,27,1,1,1,73,0,0,0,0
416,1991,05,02,1991-05-02,16:45:00,3,CO,8,5,0,0,0,0.0,0.0,39.15,-103.55,0.0,0.0,0.1,10,1,1,1,73,0,0,0,0
420,1991,05,02,1991-05-02,18:48:00,3,CO,8,6,1,0,0,5.0,0.0,40.43,-102.3,0.0,0.0,2.0,27,1,1,1,95,0,0,0,0
448,1991,05,05,1991-05-05,15:30:00,3,CO,8,7,0,0,0,4.0,0.0,38.53,-106.0,0.0,0.0,0.2,10,1,1,1,15,0,0,0,0
834,1991,06,10,1991-06-10,15:52:00,3,CO,8,50,0,0,0,0.0,0.0,39.33,-104.87,39.43,-104.87,6.0,50,1,1,1,35,0,0,0,0
868,1991,06,16,1991-06-16,15:20:00,3,CO,8,51,1,0,0,5.0,0.0,38.12,-106.18,38.03,-106.07,6.5,100,1,1,1,109,0,0,0,0
882,1991,06,18,1991-06-18,19:55:00,3,CO,8,52,0,0,0,4.0,0.0,40.63,-102.98,0.0,0.0,0.1,10,1,1,1,75,0,0,0,0
887,1991,06,19,1991-06-19,18:54:00,3,CO,8,53,0,0,0,0.0,0.0,40.17,-103.62,0.0,0.0,0.1,10,1,1,1,87,0,0,0,0
900,1991,06,21,1991-06-21,17:20:00,3,CO,8,54,0,0,0,0.0,0.0,39.27,-104.6,0.0,0.0,0.1,10,1,1,1,39,0,0,0,0
901,1991,06,21,1991-06-21,17:22:00,3,CO,8,55,0,0,0,0.0,0.0,39.33,-104.6,0.0,0.0,0.1,10,1,1,1,39,0,0,0,0
904,1991,06,21,1991-06-21,18:05:00,3,CO,8,56,0,0,0,0.0,0.0,39.33,-104.48,0.0,0.0,0.1,10,1,1,1,39,0,0,0,0
907,1991,06,21,1991-06-21,18:50:00,3,CO,8,57,0,0,0,0.0,0.0,39.12,-104.3,0.0,0.0,0.1,10,1,1,1,41,0,0,0,0
909,1991,06,21,1991-06-21,19:16:00,3,CO,8,58,0,0,0,0.0,0.0,39.03,-104.3,0.0,0.0,0.1,10,1,1,1,41,0,0,0,0
910,1991,06,21,1991-06-21,19:17:00,3,CO,8,59,0,0,0,0.0,0.0,39.03,-104.47,0.0,0.0,0.1,10,1,1,1,41,0,0,0,0
912,1991,06,21,1991-06-21,19:45:00,3,CO,8,60,0,0,0,0.0,0.0,39.03,-104.2,0.0,0.0,0.1,10,1,1,1,41,0,0,0,0
913,1991,06,21,1991-06-21,20:16:00,3,CO,8,61,0,0,0,0.0,0.0,39.1,-104.22,0.0,0.0,0.1,10,1,1,1,41,0,0,0,0
914,1991,06,21,1991-06-21,20:16:00,3,CO,8,62,0,0,0,0.0,0.0,39.1,-104.22,0.0,0.0,0.1,10,1,1,1,41,0,0,0,0
915,1991,06,21,1991-06-21,20:21:00,3,CO,8,63,0,0,0,0.0,0.0,38.9,-104.12,0.0,0.0,0.1,10,1,1,1,41,0,0,0,0
920,1991,06,22,1991-06-22,14:40:00,3,CO,8,65,0,0,0,0.0,0.0,40.47,-104.88,0.0,0.0,0.1,10,1,1,1,123,0,0,0,0
918,1991,06,22,1991-06-22,15:29:00,3,CO,8,64,0,0,0,0.0,0.0,40.42,-104.95,0.0,0.0,0.1,10,1,1,1,69,0,0,0,0
921,1991,06,22,1991-06-22,16:10:00,3,CO,8,66,0,0,0,5.0,0.0,40.38,-104.68,0.0,0.0,0.1,50,1,1,1,123,0,0,0,0
922,1991,06,22,1991-06-22,18:31:00,3,CO,8,67,0,0,0,0.0,0.0,40.52,-103.57,0.0,0.0,0.1,10,1,1,1,75,0,0,0,0
923,1991,06,22,1991-06-22,19:20:00,3,CO,8,68,0,0,0,0.0,0.0,40.35,-103.35,0.0,0.0,0.1,100,1,1,1,121,0,0,0,0
925,1991,06,22,1991-06-22,21:00:00,3,CO,8,69,0,0,0,0.0,0.0,40.33,-103.18,0.0,0.0,0.1,10,1,1,1,121,0,0,0,0
737,1991,06,01,1991-06-01,02:00:00,3,CO,8,39,1,0,0,0.0,0.0,40.15,-103.03,40.17,-102.92,6.0,100,1,1,1,121,0,0,0,0
761,1991,06,02,1991-06-02,18:00:00,3,CO,8,40,0,0,0,0.0,0.0,40.33,-104.85,0.0,0.0,0.1,10,1,1,1,123,0,0,0,0
762,1991,06,02,1991-06-02,18:26:00,3,CO,8,41,0,0,0,0.0,0.0,40.43,-104.65,0.0,0.0,0.1,10,1,1,1,123,0,0,0,0
795,1991,06,06,1991-06-06,15:30:00,3,CO,8,42,0,0,0,5.0,0.0,37.42,-104.65,0.0,0.0,0.4,100,1,1,1,71,0,0,0,0
798,1991,06,06,1991-06-06,16:33:00,3,CO,8,43,0,0,0,0.0,0.0,39.9,-104.72,0.0,0.0,1.0,50,1,1,1,1,0,0,0,0
809,1991,06,06,1991-06-06,18:21:00,3,CO,8,44,0,0,0,0.0,0.0,39.73,-104.57,0.0,0.0,0.1,10,1,1,1,5,0,0,0,0
812,1991,06,06,1991-06-06,18:40:00,3,CO,8,45,1,0,0,0.0,0.0,39.73,-104.5,0.0,0.0,0.1,10,1,1,1,5,0,0,0,0
815,1991,06,07,1991-06-07,13:05:00,3,CO,8,46,0,0,0,0.0,0.0,40.08,-102.3,0.0,0.0,0.1,10,1,1,1,125,0,0,0,0
824,1991,06,09,1991-06-09,16:51:00,3,CO,8,47,1,0,0,0.0,0.0,40.87,-104.03,0.0,0.0,2.0,50,1,1,1,123,0,0,0,0
829,1991,06,09,1991-06-09,17:02:00,3,CO,8,48,0,0,0,0.0,0.0,40.7,-103.65,0.0,0.0,1.0,50,1,1,1,123,0,0,0,0
831,1991,06,09,1991-06-09,18:04:00,3,CO,8,49,0,0,0,0.0,0.0,40.72,-104.03,0.0,0.0,0.1,10,1,1,1,123,0,0,0,0
1009,1991,07,25,1991-07-25,16:22:00,3,CO,8,70,0,0,0,0.0,0.0,40.1,-104.63,0.0,0.0,0.1,10,1,1,1,123,0,0,0,0
1010,1991,07,25,1991-07-25,16:43:00,3,CO,8,71,0,0,0,0.0,0.0,40.08,-104.67,0.0,0.0,0.1,10,1,1,1,123,0,0,0,0
1011,1991,07,25,1991-07-25,17:02:00,3,CO,8,72,0,0,0,0.0,0.0,40.07,-104.83,0.0,0.0,0.1,10,1,1,1,123,0,0,0,0
1012,1991,07,25,1991-07-25,17:35:00,3,CO,8,73,0,0,0,0.0,0.0,40.73,-104.77,0.0,0.0,0.1,10,1,1,1,123,0,0,0,0
1013,1991,07,25,1991-07-25,17:37:00,3,CO,8,74,0,0,0,0.0,0.0,40.78,-104.88,0.0,0.0,0.1,10,1,1,1,123,0,0,0,0
1036,1991,08,12,1991-08-12,16:40:00,3,CO,8,75,0,0,0,0.0,0.0,39.6,-104.05,0.0,0.0,0.1,10,1,1,1,5,0,0,0,0
1060,1991,08,22,1991-08-22,15:40:00,3,CO,8,76,0,0,0,0.0,0.0,39.8,-104.92,0.0,0.0,0.1,10,1,1,1,1,0,0,0,0
62,1992,03,08,1992-03-08,17:06:00,3,CO,8,1,0,0,0,0.0,0.0,39.62,-103.43,0.0,0.0,0.2,10,1,1,1,121,0,0,0,0
64,1992,03,08,1992-03-08,17:53:00,3,CO,8,2,0,0,0,0.0,0.0,39.53,-103.7,39.68,-103.7,9.0,50,1,1,1,73,121,0,0,0
209,1992,05,15,1992-05-15,14:03:00,3,CO,8,3,0,0,0,0.0,0.0,37.33,-104.32,0.0,0.0,1.0,50,1,1,1,71,0,0,0,0
283,1992,05,30,1992-05-30,14:40:00,3,CO,8,4,0,0,0,0.0,0.0,37.1,-107.88,0.0,0.0,0.2,10,1,1,1,67,0,0,0,0
370,1992,06,13,1992-06-13,19:19:00,3,CO,8,20,0,0,0,0.0,0.0,37.5,-102.4,0.0,0.0,0.1,10,1,1,1,9,0,0,0,0
371,1992,06,13,1992-06-13,19:26:00,3,CO,8,21,0,0,0,0.0,0.0,39.95,-104.25,0.0,0.0,0.1,10,1,1,1,1,0,0,0,0
368,1992,06,13,1992-06-13,20:05:00,3,CO,8,19,0,0,0,0.0,0.0,40.55,-104.5,0.0,0.0,0.1,10,1,1,1,123,0,0,0,0
372,1992,06,13,1992-06-13,20:50:00,3,CO,8,22,0,0,0,0.0,0.0,37.52,-102.13,0.0,0.0,0.1,10,1,1,1,9,0,0,0,0
375,1992,06,13,1992-06-13,21:25:00,3,CO,8,23,0,0,0,0.0,0.0,37.58,-102.15,0.0,0.0,0.1,10,1,1,1,9,0,0,0,0
376,1992,06,13,1992-06-13,21:40:00,3,CO,8,24,0,0,0,0.0,0.0,37.65,-102.23,0.0,0.0,0.1,10,1,1,1,9,0,0,0,0
382,1992,06,14,1992-06-14,19:26:00,3,CO,8,25,0,0,0,0.0,0.0,40.45,-104.6,0.0,0.0,1.0,50,1,1,1,123,0,0,0,0
384,1992,06,14,1992-06-14,19:27:00,3,CO,8,27,0,0,0,0.0,0.0,40.48,-104.12,0.0,0.0,0.1,10,1,1,1,87,0,0,0,0
385,1992,06,14,1992-06-14,19:27:00,3,CO,8,28,0,0,0,0.0,0.0,40.48,-104.12,0.0,0.0,0.1,10,1,1,1,87,0,0,0,0
383,1992,06,14,1992-06-14,20:15:00,3,CO,8,26,0,0,0,0.0,0.0,40.52,-104.48,0.0,0.0,0.1,10,1,1,1,123,0,0,0,0
386,1992,06,14,1992-06-14,20:30:00,3,CO,8,29,0,0,0,4.0,0.0,40.45,-103.78,0.0,0.0,0.1,10,1,1,1,123,0,0,0,0
566,1992,06,19,1992-06-19,17:25:00,3,CO,8,30,0,0,0,0.0,0.0,38.12,-104.02,0.0,0.0,0.1,10,1,1,1,89,0,0,0,0
569,1992,06,19,1992-06-19,19:52:00,3,CO,8,31,0,0,0,0.0,0.0,37.35,-102.85,0.0,0.0,0.1,10,1,1,1,9,0,0,0,0
570,1992,06,19,1992-06-19,19:54:00,3,CO,8,32,0,0,0,0.0,0.0,37.25,-102.82,0.0,0.0,0.1,10,1,1,1,9,0,0,0,0
571,1992,06,19,1992-06-19,20:03:00,3,CO,8,33,1,0,0,4.0,0.0,37.17,-102.65,37.1,-102.58,3.0,200,1,1,1,9,0,0,0,0
576,1992,06,20,1992-06-20,16:56:00,3,CO,8,34,0,0,0,0.0,0.0,39.0,-104.97,0.0,0.0,0.1,10,1,1,1,41,0,0,0,0
580,1992,06,20,1992-06-20,17:29:00,3,CO,8,38,0,0,0,0.0,0.0,40.07,-104.65,0.0,0.0,0.1,10,1,1,1,123,0,0,0,0
577,1992,06,20,1992-06-20,17:30:00,3,CO,8,35,0,0,0,0.0,0.0,38.83,-104.82,0.0,0.0,0.1,10,1,1,1,41,0,0,0,0
578,1992,06,20,1992-06-20,17:31:00,3,CO,8,36,0,0,0,0.0,0.0,38.7,-104.72,0.0,0.0,1.0,50,1,1,1,41,0,0,0,0
581,1992,06,20,1992-06-20,17:45:00,3,CO,8,39,0,0,0,0.0,0.0,39.92,-104.6,0.0,0.0,0.1,10,1,1,1,1,0,0,0,0
582,1992,06,20,1992-06-20,17:48:00,3,CO,8,40,0,0,0,0.0,0.0,39.98,-104.8,0.0,0.0,0.1,10,1,1,1,1,0,0,0,0
583,1992,06,20,1992-06-20,17:48:00,3,CO,8,41,0,0,0,0.0,0.0,40.02,-104.77,0.0,0.0,1.5,100,1,1,1,123,0,0,0,0
584,1992,06,20,1992-06-20,17:56:00,3,CO,8,42,0,0,0,0.0,0.0,39.92,-104.73,0.0,0.0,1.0,50,1,1,1,1,0,0,0,0
585,1992,06,20,1992-06-20,17:59:00,3,CO,8,43,0,0,0,0.0,0.0,39.98,-104.77,0.0,0.0,0.5,50,1,1,1,1,0,0,0,0
586,1992,06,20,1992-06-20,18:14:00,3,CO,8,44,0,0,0,0.0,0.0,39.95,-104.77,0.0,0.0,0.8,23,1,1,1,1,0,0,0,0
579,1992,06,20,1992-06-20,18:15:00,3,CO,8,37,0,0,0,0.0,0.0,39.98,-104.75,0.0,0.0,0.1,10,1,1,1,1,0,0,0,0
587,1992,06,20,1992-06-20,19:50:00,3,CO,8,45,0,0,0,4.0,0.0,40.27,-102.92,0.0,0.0,0.1,10,1,1,1,121,0,0,0,0
588,1992,06,20,1992-06-20,21:12:00,3,CO,8,46,0,0,0,0.0,0.0,38.05,-102.57,0.0,0.0,0.1,10,1,1,1,99,0,0,0,0
589,1992,06,20,1992-06-20,21:25:00,3,CO,8,47,0,0,0,0.0,0.0,39.75,-103.2,0.0,0.0,0.1,10,1,1,1,121,0,0,0,0
594,1992,06,21,1992-06-21,16:40:00,3,CO,8,48,0,0,0,0.0,0.0,39.55,-104.22,0.0,0.0,0.1,10,1,1,1,39,0,0,0,0
595,1992,06,21,1992-06-21,16:50:00,3,CO,8,49,0,0,0,0.0,0.0,39.73,-104.42,0.0,0.0,0.1,10,1,1,1,5,0,0,0,0
596,1992,06,21,1992-06-21,16:51:00,3,CO,8,50,0,0,0,0.0,0.0,39.67,-104.3,0.0,0.0,0.1,10,1,1,1,1,0,0,0,0
597,1992,06,21,1992-06-21,17:53:00,3,CO,8,51,0,0,0,0.0,0.0,39.53,-104.03,0.0,0.0,0.1,10,1,1,1,39,0,0,0,0
598,1992,06,21,1992-06-21,19:12:00,3,CO,8,52,0,0,0,0.0,0.0,40.57,-102.53,0.0,0.0,0.1,10,1,1,1,95,0,0,0,0
622,1992,06,24,1992-06-24,19:27:00,3,CO,8,53,0,0,0,0.0,0.0,38.68,-104.7,0.0,0.0,0.1,10,1,1,1,41,0,0,0,0
623,1992,06,24,1992-06-24,20:43:00,3,CO,8,54,0,0,0,0.0,0.0,39.3,-103.07,0.0,0.0,0.1,10,1,1,1,63,0,0,0,0
628,1992,06,26,1992-06-26,13:51:00,3,CO,8,55,0,0,0,0.0,0.0,39.12,-104.92,0.0,0.0,0.1,10,1,1,1,41,0,0,0,0
631,1992,06,26,1992-06-26,18:40:00,3,CO,8,57,0,0,0,0.0,0.0,40.03,-104.32,0.0,0.0,0.1,10,1,1,1,123,0,0,0,0
632,1992,06,26,1992-06-26,18:40:00,3,CO,8,58,0,0,0,0.0,0.0,40.03,-104.17,0.0,0.0,0.1,10,1,1,1,123,0,0,0,0
633,1992,06,26,1992-06-26,18:43:00,3,CO,8,59,0,0,0,0.0,0.0,40.23,-104.13,0.0,0.0,0.1,10,1,1,1,87,0,0,0,0
630,1992,06,26,1992-06-26,19:40:00,3,CO,8,56,0,0,0,0.0,0.0,40.35,-104.02,0.0,0.0,0.1,10,1,1,1,87,0,0,0,0
636,1992,06,26,1992-06-26,21:10:00,3,CO,8,60,0,0,0,0.0,0.0,40.78,-103.2,0.0,0.0,0.1,10,1,1,1,75,0,0,0,0
642,1992,06,27,1992-06-27,15:28:00,3,CO,8,61,0,0,0,0.0,0.0,39.92,-103.07,0.0,0.0,0.1,10,1,1,1,121,0,0,0,0
643,1992,06,27,1992-06-27,16:28:00,3,CO,8,62,0,0,0,0.0,0.0,39.28,-103.28,0.0,0.0,0.1,10,1,1,1,73,0,0,0,0
669,1992,06,29,1992-06-29,16:36:00,3,CO,8,63,1,0,0,0.0,0.0,39.13,-104.98,39.12,-104.82,3.0,100,1,1,1,41,0,0,0,0
315,1992,06,05,1992-06-05,14:52:00,3,CO,8,5,1,0,0,0.0,0.0,39.32,-103.22,39.35,-103.18,3.0,200,1,1,1,73,0,0,0,0
316,1992,06,05,1992-06-05,14:52:00,3,CO,8,6,0,0,0,0.0,0.0,39.32,-103.22,0.0,0.0,0.1,10,1,1,1,73,0,0,0,0
317,1992,06,05,1992-06-05,15:06:00,3,CO,8,7,0,0,0,0.0,0.0,39.37,-103.27,0.0,0.0,0.1,10,1,1,1,73,0,0,0,0
318,1992,06,05,1992-06-05,15:10:00,3,CO,8,9,1,0,0,0.0,0.0,39.3,-103.15,39.32,-103.08,3.5,200,1,1,1,63,0,0,0,0
319,1992,06,05,1992-06-05,15:25:00,3,CO,8,8,0,0,0,3.0,0.0,39.3,-103.23,0.0,0.0,0.1,10,1,1,1,73,0,0,0,0
321,1992,06,05,1992-06-05,16:45:00,3,CO,8,10,0,0,0,0.0,0.0,37.58,-102.4,0.0,0.0,0.1,10,1,1,1,9,0,0,0,0
332,1992,06,07,1992-06-07,20:58:00,3,CO,8,11,0,0,0,0.0,0.0,39.18,-102.27,0.0,0.0,0.1,10,1,1,1,63,0,0,0,0
334,1992,06,07,1992-06-07,21:20:00,3,CO,8,12,0,0,0,0.0,0.0,39.17,-102.08,0.0,0.0,0.1,10,1,1,1,63,0,0,0,0
335,1992,06,07,1992-06-07,21:20:00,3,CO,8,13,0,0,0,0.0,0.0,39.3,-102.25,0.0,0.0,0.1,10,1,1,1,63,0,0,0,0
336,1992,06,07,1992-06-07,21:20:00,3,CO,8,14,0,0,0,0.0,0.0,38.82,-102.22,0.0,0.0,0.1,10,1,1,1,17,0,0,0,0
337,1992,06,07,1992-06-07,21:23:00,3,CO,8,15,1,0,0,0.0,0.0,38.73,-102.35,0.0,0.0,2.0,200,1,1,1,17,0,0,0,0
338,1992,06,07,1992-06-07,21:42:00,3,CO,8,16,0,0,0,0.0,0.0,38.82,-102.27,0.0,0.0,0.1,10,1,1,1,17,0,0,0,0
339,1992,06,07,1992-06-07,21:47:00,3,CO,8,17,0,0,0,0.0,0.0,38.75,-102.35,0.0,0.0,0.1,10,1,1,1,17,0,0,0,0
340,1992,06,07,1992-06-07,22:25:00,3,CO,8,18,0,0,0,0.0,0.0,38.62,-102.35,0.0,0.0,0.1,10,1,1,1,17,0,0,0,0
775,1992,07,12,1992-07-12,19:30:00,3,CO,8,68,0,0,0,3.0,0.0,39.2,-103.7,0.0,0.0,0.1,10,1,1,1,73,0,0,0,0
840,1992,07,17,1992-07-17,20:58:00,3,CO,8,69,0,0,0,0.0,0.0,39.72,-102.3,0.0,0.0,1.0,50,1,1,1,125,0,0,0,0
841,1992,07,17,1992-07-17,22:00:00,3,CO,8,70,0,0,0,0.0,0.0,39.72,-102.28,0.0,0.0,0.1,10,1,1,1,125,0,0,0,0
879,1992,07,29,1992-07-29,20:15:00,3,CO,8,71,0,0,0,3.0,0.0,38.08,-106.13,0.0,0.0,0.1,10,1,1,1,109,0,0,0,0
689,1992,07,01,1992-07-01,18:55:00,3,CO,8,64,0,0,0,0.0,0.0,39.62,-103.83,0.0,0.0,0.1,10,1,1,1,5,0,0,0,0
691,1992,07,01,1992-07-01,19:35:00,3,CO,8,65,0,0,0,0.0,0.0,39.73,-103.78,0.0,0.0,0.1,10,1,1,1,5,0,0,0,0
692,1992,07,01,1992-07-01,19:41:00,3,CO,8,66,0,0,0,0.0,0.0,39.6,-103.58,0.0,0.0,0.1,10,1,1,1,121,0,0,0,0
735,1992,07,08,1992-07-08,17:38:00,3,CO,8,67,0,0,0,0.0,0.0,38.53,-104.08,0.0,0.0,0.1,10,1,1,1,41,0,0,0,0
936,1992,08,17,1992-08-17,17:27:00,3,CO,8,74,0,0,0,0.0,0.0,39.02,-104.03,0.0,0.0,0.1,10,1,1,1,39,0,0,0,0
939,1992,08,17,1992-08-17,20:01:00,3,CO,8,75,0,0,0,0.0,0.0,39.78,-104.33,0.0,0.0,0.1,10,1,1,1,1,0,0,0,0
940,1992,08,19,1992-08-19,00:30:00,3,CO,8,76,0,0,0,5.0,0.0,40.08,-102.1,0.0,0.0,0.1,10,1,1,1,125,0,0,0,0
1013,1992,08,30,1992-08-30,17:17:00,3,CO,8,77,0,0,0,0.0,0.0,38.12,-105.45,0.0,0.0,0.1,10,1,1,1,27,0,0,0,0
902,1992,08,01,1992-08-01,18:06:00,3,CO,8,72,0,0,0,0.0,0.0,39.75,-104.43,0.0,0.0,0.5,50,1,1,1,1,0,0,0,0
904,1992,08,02,1992-08-02,18:00:00,3,CO,8,73,0,0,0,4.0,0.0,40.9,-107.53,0.0,0.0,0.1,23,1,1,1,81,0,0,0,0
1079,1992,09,17,1992-09-17,20:00:00,3,CO,8,79,0,0,0,0.0,0.0,39.75,-104.38,0.0,0.0,0.1,10,1,1,1,1,0,0,0,0
1082,1992,09,20,1992-09-20,16:35:00,3,CO,8,80,0,0,0,0.0,0.0,39.6,-104.62,0.0,0.0,0.1,10,1,1,1,5,0,0,0,0
1083,1992,09,20,1992-09-20,17:34:00,3,CO,8,81,0,0,0,0.0,0.0,39.65,-104.57,0.0,0.0,0.1,10,1,1,1,5,0,0,0,0
1031,1992,09,04,1992-09-04,23:00:00,3,CO,8,78,0,4,0,4.0,0.0,40.93,-102.65,0.0,0.0,0.1,10,1,1,1,115,0,0,0,0
343,1993,05,21,1993-05-21,19:15:00,3,CO,8,2,0,0,0,0.0,0.0,39.05,-102.27,0.0,0.0,0.1,10,1,1,1,63,0,0,0,0
342,1993,05,21,1993-05-21,20:06:00,3,CO,8,1,0,0,0,0.0,0.0,39.02,-102.35,0.0,0.0,0.1,10,1,1,1,17,0,0,0,0
344,1993,05,22,1993-05-22,17:00:00,3,CO,8,3,0,0,0,0.0,0.0,38.25,-102.72,0.0,0.0,0.1,100,1,1,1,99,0,0,0,0
353,1993,05,25,1993-05-25,17:30:00,3,CO,8,4,1,0,0,5.0,0.0,37.48,-105.03,0.0,0.0,1.0,100,1,1,1,55,0,0,0,0
355,1993,05,28,1993-05-28,16:12:00,3,CO,8,5,0,0,0,0.0,0.0,40.37,-105.02,0.0,0.0,0.1,100,1,1,1,69,0,0,0,0
534,1993,06,15,1993-06-15,18:30:00,3,CO,8,13,0,0,0,0.0,0.0,40.52,-102.38,0.0,0.0,0.1,10,1,1,1,95,0,0,0,0
542,1993,06,17,1993-06-17,18:40:00,3,CO,8,14,0,0,0,0.0,0.0,37.18,-102.88,0.0,0.0,0.1,10,1,1,1,9,0,0,0,0
544,1993,06,18,1993-06-18,17:40:00,3,CO,8,15,0,0,0,0.0,0.0,37.98,-102.62,0.0,0.0,0.2,50,1,1,1,99,0,0,0,0
545,1993,06,18,1993-06-18,18:30:00,3,CO,8,16,0,0,0,0.0,0.0,38.42,-102.77,0.0,0.0,0.1,10,1,1,1,61,0,0,0,0
572,1993,06,22,1993-06-22,16:20:00,3,CO,8,17,0,0,0,0.0,0.0,40.05,-103.05,0.0,0.0,0.1,10,1,1,1,121,0,0,0,0
596,1993,06,23,1993-06-23,19:16:00,3,CO,8,18,0,0,0,0.0,0.0,39.85,-103.35,0.0,0.0,0.1,10,1,1,1,121,0,0,0,0
673,1993,06,30,1993-06-30,21:30:00,3,CO,8,19,0,0,0,3.0,0.0,38.53,-103.15,0.0,0.0,0.1,30,1,1,1,61,0,0,0,0
